1,1.35109
2,1.13719
3,.80973
4,.63048
5,.50434
6,.43532
7,.38188
8,.34559
9,.31617
10,.28678
11,.26521
12,.24854
13,.22902
14,.22019
15,.21067
16,.20545
17,.18789
18,.18251
19,.17656
20,.17051
21,.16519
22,.15726
23,.15236
24,.14626
25,.17352
26,.19050
27,.19107
28,.18694
29,.18713
30,.18226
31,.18381
32,.18072
33,.18899
34,.18997
35,.18760
36,.18251
37,.18107
38,.18112
39,.18185
40,.18237
41,.18118
42,.17965
43,.18211
44,.18301
45,.18165
46,.17940
47,.18447
48,.18029
